alpha1,alpha2,MAE,time_s
1.5,1.5,,0.6972722499995143
1.5,1.5,,0.6778635419977945
1.5,1.5,,0.6352795829952811
1.5,1.5,60.0,0.6749588330058032
1.5,1.5,,0.6628498749996652
1.5,1.5,90.0,0.6231847079980071
1.5,1.5,,0.6598559580015717
1.5,1.5,,0.6503417499989155
1.5,1.5,60.0,0.6198335419976502
1.5,1.5,,0.6174380830052542
1.5,1.5,,0.7308882500001346
1.5,1.5,,0.6111118330009049
1.5,1.5,,0.6460270000025048
1.5,1.5,,0.6219789579990902
1.5,1.5,,0.6580491670029005
1.5,1.5,,0.6527211249995162
1.5,1.5,,0.6717025000034482
1.5,1.5,,0.6508650420000777
1.5,1.5,20.0,0.7279530000014347
1.5,1.5,,0.6063109159949818
1.5,1.5,80.0,0.6145898329996271
1.5,1.5,,0.6401048340048874
1.5,1.5,,0.7113035000002128
1.5,1.5,,0.6478797910021967
1.5,1.5,,0.6282270419978886
1.5,1.5,50.0,0.6530407499958528
1.5,1.5,,0.6324251670012018
1.5,1.5,,0.5958432500046911
1.5,1.5,50.0,0.6048367920011515
1.5,1.5,10.0,0.9099697499987088
1.5,1.5,,0.6302004160024808
1.5,1.5,,0.5955351250013337
1.5,1.5,90.0,0.62658250000095
1.5,1.5,70.0,0.6633585000017774
1.5,1.5,,0.6119530419964576
1.5,1.5,,0.673766332998639
1.5,1.5,,0.585251459000574
1.5,1.5,,0.6061380419996567
1.5,1.5,,0.6843089999965741
1.5,1.5,,0.5989748339998187
1.5,1.5,,0.6430642499981332
1.5,1.5,,0.6585482090013102
1.5,1.5,,0.5909137499984354
1.5,1.5,,0.627518917004636
1.5,1.5,,0.5856499169967719
1.5,1.5,,0.6423293330008164
1.5,1.5,,0.6623862500055111
1.5,1.5,,0.6941179589994135
1.5,1.5,0.0,0.6147278339994955
1.5,1.5,,0.6191892909992021
1.5,1.5,,0.6273799580012565
1.5,1.5,,0.6120974160003243
1.5,1.5,,0.6077210000003106
1.5,1.5,,0.6275087500034715
1.5,1.5,60.0,0.6547349999964354
1.5,1.5,,0.6214200000031269
1.5,1.5,,0.6365611250002985
1.5,1.5,,0.638141417002771
1.5,1.5,,0.68912624999939
1.5,1.5,60.0,0.6278620839948417
1.5,1.5,,0.7064912499990896
1.5,1.5,,0.600342208002985
1.5,1.5,,0.5991651250005816
1.5,1.5,50.0,0.6548179590026848
1.5,1.5,,0.5639720420003869
1.5,1.5,60.0,0.6380564169958234
1.5,1.5,70.0,0.6438194170041243
1.5,1.5,80.0,0.7253104999981588
1.5,1.5,,0.5938047500021639
1.5,1.5,,0.5881776669993997
1.5,1.5,,0.625720750002074
1.5,1.5,,0.649108375000651
1.5,1.5,70.0,0.6847682910010917
1.5,1.5,100.0,0.7260569999998552
1.5,1.5,,0.5967447080038255
1.5,1.5,,0.658341084003041
1.5,1.5,,0.6393568339990452
1.5,1.5,100.0,0.6772737079954823
1.5,1.5,50.0,0.6145168750008452
1.5,1.5,,0.6238382919982541
1.5,1.5,,0.6485690409972449
1.5,1.5,,0.6527650419957354
1.5,1.5,,0.6384761250010342
1.5,1.5,,0.663067499997851
1.5,1.5,,0.6138094579946483
1.5,1.5,40.0,0.617156584004988
1.5,1.5,,0.616857583001547
1.5,1.5,,0.6382374160020845
1.5,1.5,,0.6191610829991987
1.5,1.5,10.0,0.684649916998751
1.5,1.5,,0.6673935409999103
1.5,1.5,,0.7009428329984075
1.5,1.5,,0.6585897080003633
1.5,1.5,,0.6309383330008131
1.5,1.5,,0.5921503339995979
1.5,1.5,60.0,0.6848733750011888
1.5,1.5,30.0,0.655219833002775
1.5,1.5,,0.6316399160059518
1.5,1.5,,0.5565024169991375
1.5,1.5,,0.6116018329994404
1.5,1.5,,0.6521505000055186
1.5,1.5,,0.6229985410027439
1.5,1.5,,0.6821892919979291
