family,dim,k,method,trial,k_hat,f1
subgaussian,10,3,midast_ks,55,0,0.0
subgaussian,10,3,midast_cvm,55,2,0.4
subgaussian,10,3,edivisive,55,0,0.0
subgaussian,10,3,ecf_cos,56,0,0.0
subgaussian,10,3,midast_ks,56,0,0.0
subgaussian,10,3,midast_cvm,56,3,0.0
subgaussian,10,3,edivisive,56,0,0.0
subgaussian,10,3,ecf_cos,57,1,0.5
subgaussian,10,3,midast_ks,57,0,0.0
subgaussian,10,3,midast_cvm,57,2,0.0
subgaussian,10,3,edivisive,57,0,0.0
subgaussian,10,3,ecf_cos,58,0,0.0
subgaussian,10,3,midast_ks,58,0,0.0
subgaussian,10,3,midast_cvm,58,4,0.28571428571428575
subgaussian,10,3,edivisive,58,0,0.0
subgaussian,10,3,ecf_cos,59,1,0.5
subgaussian,10,3,midast_ks,59,0,0.0
subgaussian,10,3,midast_cvm,59,1,0.0
subgaussian,10,3,edivisive,59,0,0.0
subgaussian,10,3,ecf_cos,60,1,0.5
subgaussian,10,3,midast_ks,60,0,0.0
subgaussian,10,3,midast_cvm,60,1,0.5
subgaussian,10,3,edivisive,60,0,0.0
subgaussian,10,3,ecf_cos,61,0,0.0
subgaussian,10,3,midast_ks,61,0,0.0
subgaussian,10,3,midast_cvm,61,4,0.28571428571428575
subgaussian,10,3,edivisive,61,0,0.0
subgaussian,10,3,ecf_cos,62,0,0.0
subgaussian,10,3,midast_ks,62,0,0.0
subgaussian,10,3,midast_cvm,62,4,0.5714285714285715
subgaussian,10,3,edivisive,62,0,0.0
subgaussian,10,3,ecf_cos,63,0,0.0
subgaussian,10,3,midast_ks,63,0,0.0
subgaussian,10,3,midast_cvm,63,4,0.0
subgaussian,10,3,edivisive,63,0,0.0
subgaussian,10,3,ecf_cos,64,2,0.8
subgaussian,10,3,midast_ks,64,0,0.0
subgaussian,10,3,midast_cvm,64,2,0.0
subgaussian,10,3,edivisive,64,0,0.0
subgaussian,10,3,ecf_cos,65,0,0.0
subgaussian,10,3,midast_ks,65,0,0.0
subgaussian,10,3,midast_cvm,65,4,0.5714285714285715
subgaussian,10,3,edivisive,65,0,0.0
subgaussian,10,3,ecf_cos,66,1,0.5
subgaussian,10,3,midast_ks,66,0,0.0
subgaussian,10,3,midast_cvm,66,1,0.5
subgaussian,10,3,edivisive,66,0,0.0
subgaussian,10,3,ecf_cos,67,0,0.0
subgaussian,10,3,midast_ks,67,0,0.0
subgaussian,10,3,midast_cvm,67,1,0.5
subgaussian,10,3,edivisive,67,0,0.0
subgaussian,10,3,ecf_cos,68,1,0.0
subgaussian,10,3,midast_ks,68,0,0.0
subgaussian,10,3,midast_cvm,68,2,0.4
subgaussian,10,3,edivisive,68,0,0.0
subgaussian,10,3,ecf_cos,69,0,0.0
subgaussian,10,3,midast_ks,69,0,0.0
subgaussian,10,3,midast_cvm,69,1,0.5
subgaussian,10,3,edivisive,69,0,0.0
subgaussian,10,3,ecf_cos,70,1,0.5
subgaussian,10,3,midast_ks,70,0,0.0
subgaussian,10,3,midast_cvm,70,2,0.0
subgaussian,10,3,edivisive,70,0,0.0
subgaussian,10,3,ecf_cos,71,0,0.0
subgaussian,10,3,midast_ks,71,0,0.0
subgaussian,10,3,midast_cvm,71,2,0.0
subgaussian,10,3,edivisive,71,0,0.0
subgaussian,10,3,ecf_cos,72,0,0.0
subgaussian,10,3,midast_ks,72,0,0.0
subgaussian,10,3,midast_cvm,72,1,0.5
subgaussian,10,3,edivisive,72,0,0.0
subgaussian,10,3,ecf_cos,73,0,0.0
subgaussian,10,3,midast_ks,73,0,0.0
subgaussian,10,3,midast_cvm,73,1,0.0
subgaussian,10,3,edivisive,73,0,0.0
subgaussian,10,3,ecf_cos,74,0,0.0
subgaussian,10,3,midast_ks,74,0,0.0
subgaussian,10,3,midast_cvm,74,0,0.0
subgaussian,10,3,edivisive,74,0,0.0
subgaussian,10,3,ecf_cos,75,0,0.0
subgaussian,10,3,midast_ks,75,0,0.0
subgaussian,10,3,midast_cvm,75,1,0.5
subgaussian,10,3,edivisive,75,0,0.0
subgaussian,10,3,ecf_cos,76,0,0.0
subgaussian,10,3,midast_ks,76,0,0.0
subgaussian,10,3,midast_cvm,76,0,0.0
subgaussian,10,3,edivisive,76,0,0.0
subgaussian,10,3,ecf_cos,77,0,0.0
subgaussian,10,3,midast_ks,77,0,0.0
subgaussian,10,3,midast_cvm,77,4,0.5714285714285715
subgaussian,10,3,edivisive,77,0,0.0
subgaussian,10,3,ecf_cos,78,0,0.0
subgaussian,10,3,midast_ks,78,0,0.0
subgaussian,10,3,midast_cvm,78,2,0.4
subgaussian,10,3,edivisive,78,0,0.0
subgaussian,10,3,ecf_cos,79,3,0.6666666666666666
subgaussian,10,3,midast_ks,79,0,0.0
subgaussian,10,3,midast_cvm,79,3,0.3333333333333333
subgaussian,10,3,edivisive,79,2,0.4
subgaussian,10,3,ecf_cos,80,1,0.5
subgaussian,10,3,midast_ks,80,0,0.0
subgaussian,10,3,midast_cvm,80,0,0.0
subgaussian,10,3,edivisive,80,0,0.0
subgaussian,10,3,ecf_cos,81,0,0.0
subgaussian,10,3,midast_ks,81,0,0.0
subgaussian,10,3,midast_cvm,81,1,0.5
subgaussian,10,3,edivisive,81,0,0.0
subgaussian,10,3,ecf_cos,82,0,0.0
subgaussian,10,3,midast_ks,82,0,0.0
subgaussian,10,3,midast_cvm,82,2,0.0
subgaussian,10,3,edivisive,82,0,0.0
subgaussian,10,3,ecf_cos,83,3,0.3333333333333333
subgaussian,10,3,midast_ks,83,0,0.0
subgaussian,10,3,midast_cvm,83,4,0.5714285714285715
subgaussian,10,3,edivisive,83,0,0.0
subgaussian,10,3,ecf_cos,84,0,0.0
subgaussian,10,3,midast_ks,84,0,0.0
subgaussian,10,3,midast_cvm,84,4,0.28571428571428575
subgaussian,10,3,edivisive,84,0,0.0
subgaussian,10,3,ecf_cos,85,0,0.0
subgaussian,10,3,midast_ks,85,0,0.0
subgaussian,10,3,midast_cvm,85,3,0.3333333333333333
subgaussian,10,3,edivisive,85,0,0.0
subgaussian,10,3,ecf_cos,86,1,0.5
subgaussian,10,3,midast_ks,86,0,0.0
subgaussian,10,3,midast_cvm,86,3,0.3333333333333333
subgaussian,10,3,edivisive,86,0,0.0
subgaussian,10,3,ecf_cos,87,0,0.0
subgaussian,10,3,midast_ks,87,0,0.0
subgaussian,10,3,midast_cvm,87,2,0.8
subgaussian,10,3,edivisive,87,0,0.0
subgaussian,10,3,ecf_cos,88,0,0.0
subgaussian,10,3,midast_ks,88,0,0.0
subgaussian,10,3,midast_cvm,88,1,0.5
subgaussian,10,3,edivisive,88,0,0.0
subgaussian,10,3,ecf_cos,89,0,0.0
subgaussian,10,3,midast_ks,89,0,0.0
subgaussian,10,3,midast_cvm,89,1,0.0
subgaussian,10,3,edivisive,89,0,0.0
subgaussian,10,3,ecf_cos,90,0,0.0
subgaussian,10,3,midast_ks,90,0,0.0
subgaussian,10,3,midast_cvm,90,2,0.4
subgaussian,10,3,edivisive,90,0,0.0
subgaussian,10,3,ecf_cos,91,0,0.0
subgaussian,10,3,midast_ks,91,0,0.0
subgaussian,10,3,midast_cvm,91,3,0.6666666666666666
subgaussian,10,3,edivisive,91,0,0.0
subgaussian,10,3,ecf_cos,92,0,0.0
subgaussian,10,3,midast_ks,92,0,0.0
subgaussian,10,3,midast_cvm,92,5,0.25
subgaussian,10,3,edivisive,92,0,0.0
subgaussian,10,3,ecf_cos,93,2,0.8
subgaussian,10,3,midast_ks,93,0,0.0
subgaussian,10,3,midast_cvm,93,2,0.8
subgaussian,10,3,edivisive,93,0,0.0
subgaussian,10,3,ecf_cos,94,0,0.0
subgaussian,10,3,midast_ks,94,0,0.0
subgaussian,10,3,midast_cvm,94,5,0.25
subgaussian,10,3,edivisive,94,0,0.0
subgaussian,10,3,ecf_cos,95,1,0.5
subgaussian,10,3,midast_ks,95,0,0.0
subgaussian,10,3,midast_cvm,95,2,0.0
subgaussian,10,3,edivisive,95,0,0.0
subgaussian,10,3,ecf_cos,96,0,0.0
subgaussian,10,3,midast_ks,96,0,0.0
subgaussian,10,3,midast_cvm,96,2,0.4
subgaussian,10,3,edivisive,96,0,0.0
subgaussian,10,3,ecf_cos,97,0,0.0
subgaussian,10,3,midast_ks,97,0,0.0
subgaussian,10,3,midast_cvm,97,2,0.4
subgaussian,10,3,edivisive,97,0,0.0
subgaussian,10,3,ecf_cos,98,2,0.0
subgaussian,10,3,midast_ks,98,0,0.0
subgaussian,10,3,midast_cvm,98,2,0.4
subgaussian,10,3,edivisive,98,0,0.0
subgaussian,10,3,ecf_cos,99,0,0.0
subgaussian,10,3,midast_ks,99,0,0.0
subgaussian,10,3,midast_cvm,99,3,0.6666666666666666
subgaussian,10,3,edivisive,99,0,0.0
studentt_nu2,2,1,ecf_cos,0,1,1.0
studentt_nu2,2,1,midast_ks,0,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,0,1,1.0
studentt_nu2,2,1,edivisive,0,1,1.0
studentt_nu2,2,1,ecf_cos,1,1,1.0
studentt_nu2,2,1,midast_ks,1,1,1.0
studentt_nu2,2,1,midast_cvm,1,1,1.0
studentt_nu2,2,1,edivisive,1,1,1.0
studentt_nu2,2,1,ecf_cos,2,1,1.0
studentt_nu2,2,1,midast_ks,2,1,1.0
studentt_nu2,2,1,midast_cvm,2,2,0.6666666666666666
studentt_nu2,2,1,edivisive,2,1,1.0
studentt_nu2,2,1,ecf_cos,3,1,1.0
studentt_nu2,2,1,midast_ks,3,1,1.0
studentt_nu2,2,1,midast_cvm,3,1,1.0
studentt_nu2,2,1,edivisive,3,1,1.0
studentt_nu2,2,1,ecf_cos,4,1,1.0
studentt_nu2,2,1,midast_ks,4,3,0.5
studentt_nu2,2,1,midast_cvm,4,2,0.6666666666666666
studentt_nu2,2,1,edivisive,4,1,1.0
studentt_nu2,2,1,ecf_cos,5,1,0.0
studentt_nu2,2,1,midast_ks,5,2,0.0
studentt_nu2,2,1,midast_cvm,5,2,0.6666666666666666
studentt_nu2,2,1,edivisive,5,1,1.0
studentt_nu2,2,1,ecf_cos,6,1,1.0
studentt_nu2,2,1,midast_ks,6,4,0.4
studentt_nu2,2,1,midast_cvm,6,2,0.6666666666666666
studentt_nu2,2,1,edivisive,6,1,1.0
studentt_nu2,2,1,ecf_cos,7,1,1.0
studentt_nu2,2,1,midast_ks,7,1,1.0
studentt_nu2,2,1,midast_cvm,7,3,0.5
studentt_nu2,2,1,edivisive,7,1,1.0
studentt_nu2,2,1,ecf_cos,8,3,0.5
studentt_nu2,2,1,midast_ks,8,1,1.0
studentt_nu2,2,1,midast_cvm,8,1,1.0
studentt_nu2,2,1,edivisive,8,1,1.0
studentt_nu2,2,1,ecf_cos,9,1,1.0
studentt_nu2,2,1,midast_ks,9,1,1.0
studentt_nu2,2,1,midast_cvm,9,1,1.0
studentt_nu2,2,1,edivisive,9,3,0.5
studentt_nu2,2,1,ecf_cos,10,1,1.0
studentt_nu2,2,1,midast_ks,10,3,0.5
studentt_nu2,2,1,midast_cvm,10,1,1.0
studentt_nu2,2,1,edivisive,10,1,1.0
studentt_nu2,2,1,ecf_cos,11,1,1.0
studentt_nu2,2,1,midast_ks,11,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,11,1,1.0
studentt_nu2,2,1,edivisive,11,1,1.0
studentt_nu2,2,1,ecf_cos,12,1,1.0
studentt_nu2,2,1,midast_ks,12,3,0.5
studentt_nu2,2,1,midast_cvm,12,1,1.0
studentt_nu2,2,1,edivisive,12,3,0.5
studentt_nu2,2,1,ecf_cos,13,1,1.0
studentt_nu2,2,1,midast_ks,13,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,13,1,1.0
studentt_nu2,2,1,edivisive,13,1,1.0
studentt_nu2,2,1,ecf_cos,14,1,1.0
studentt_nu2,2,1,midast_ks,14,1,1.0
studentt_nu2,2,1,midast_cvm,14,1,1.0
studentt_nu2,2,1,edivisive,14,1,1.0
studentt_nu2,2,1,ecf_cos,15,1,1.0
studentt_nu2,2,1,midast_ks,15,1,1.0
studentt_nu2,2,1,midast_cvm,15,1,1.0
studentt_nu2,2,1,edivisive,15,1,1.0
studentt_nu2,2,1,ecf_cos,16,1,1.0
studentt_nu2,2,1,midast_ks,16,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,16,2,0.6666666666666666
studentt_nu2,2,1,edivisive,16,1,1.0
studentt_nu2,2,1,ecf_cos,17,1,1.0
studentt_nu2,2,1,midast_ks,17,3,0.5
studentt_nu2,2,1,midast_cvm,17,3,0.5
studentt_nu2,2,1,edivisive,17,1,1.0
studentt_nu2,2,1,ecf_cos,18,1,1.0
studentt_nu2,2,1,midast_ks,18,3,0.5
studentt_nu2,2,1,midast_cvm,18,1,1.0
studentt_nu2,2,1,edivisive,18,1,0.0
studentt_nu2,2,1,ecf_cos,19,1,1.0
studentt_nu2,2,1,midast_ks,19,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,19,1,1.0
studentt_nu2,2,1,edivisive,19,1,1.0
studentt_nu2,2,1,ecf_cos,20,1,1.0
studentt_nu2,2,1,midast_ks,20,3,0.5
studentt_nu2,2,1,midast_cvm,20,2,0.6666666666666666
studentt_nu2,2,1,edivisive,20,1,1.0
studentt_nu2,2,1,ecf_cos,21,1,1.0
studentt_nu2,2,1,midast_ks,21,3,0.0
studentt_nu2,2,1,midast_cvm,21,2,0.6666666666666666
studentt_nu2,2,1,edivisive,21,1,1.0
studentt_nu2,2,1,ecf_cos,22,1,1.0
studentt_nu2,2,1,midast_ks,22,3,0.0
studentt_nu2,2,1,midast_cvm,22,1,1.0
studentt_nu2,2,1,edivisive,22,1,1.0
studentt_nu2,2,1,ecf_cos,23,1,1.0
studentt_nu2,2,1,midast_ks,23,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,23,2,0.6666666666666666
studentt_nu2,2,1,edivisive,23,1,1.0
studentt_nu2,2,1,ecf_cos,24,1,1.0
studentt_nu2,2,1,midast_ks,24,3,0.5
studentt_nu2,2,1,midast_cvm,24,2,0.6666666666666666
studentt_nu2,2,1,edivisive,24,1,1.0
studentt_nu2,2,1,ecf_cos,25,1,0.0
studentt_nu2,2,1,midast_ks,25,1,0.0
studentt_nu2,2,1,midast_cvm,25,1,0.0
studentt_nu2,2,1,edivisive,25,1,1.0
studentt_nu2,2,1,ecf_cos,26,1,1.0
studentt_nu2,2,1,midast_ks,26,1,1.0
studentt_nu2,2,1,midast_cvm,26,1,1.0
studentt_nu2,2,1,edivisive,26,1,1.0
studentt_nu2,2,1,ecf_cos,27,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,27,1,0.0
studentt_nu2,2,1,midast_cvm,27,1,1.0
studentt_nu2,2,1,edivisive,27,1,1.0
studentt_nu2,2,1,ecf_cos,28,1,1.0
studentt_nu2,2,1,midast_ks,28,3,0.0
studentt_nu2,2,1,midast_cvm,28,1,1.0
studentt_nu2,2,1,edivisive,28,1,1.0
studentt_nu2,2,1,ecf_cos,29,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,29,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,29,2,0.6666666666666666
studentt_nu2,2,1,edivisive,29,1,1.0
studentt_nu2,2,1,ecf_cos,30,1,1.0
studentt_nu2,2,1,midast_ks,30,1,1.0
studentt_nu2,2,1,midast_cvm,30,2,0.6666666666666666
studentt_nu2,2,1,edivisive,30,1,1.0
studentt_nu2,2,1,ecf_cos,31,1,1.0
studentt_nu2,2,1,midast_ks,31,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,31,1,1.0
studentt_nu2,2,1,edivisive,31,1,1.0
studentt_nu2,2,1,ecf_cos,32,1,1.0
studentt_nu2,2,1,midast_ks,32,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,32,1,1.0
studentt_nu2,2,1,edivisive,32,1,1.0
studentt_nu2,2,1,ecf_cos,33,1,1.0
studentt_nu2,2,1,midast_ks,33,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,33,1,1.0
studentt_nu2,2,1,edivisive,33,1,1.0
studentt_nu2,2,1,ecf_cos,34,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,34,1,1.0
studentt_nu2,2,1,midast_cvm,34,1,1.0
studentt_nu2,2,1,edivisive,34,1,1.0
studentt_nu2,2,1,ecf_cos,35,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,35,1,1.0
studentt_nu2,2,1,midast_cvm,35,3,0.5
studentt_nu2,2,1,edivisive,35,1,1.0
studentt_nu2,2,1,ecf_cos,36,1,1.0
studentt_nu2,2,1,midast_ks,36,1,1.0
studentt_nu2,2,1,midast_cvm,36,1,1.0
studentt_nu2,2,1,edivisive,36,1,1.0
studentt_nu2,2,1,ecf_cos,37,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,37,3,0.5
studentt_nu2,2,1,midast_cvm,37,2,0.6666666666666666
studentt_nu2,2,1,edivisive,37,1,1.0
studentt_nu2,2,1,ecf_cos,38,1,1.0
studentt_nu2,2,1,midast_ks,38,1,1.0
studentt_nu2,2,1,midast_cvm,38,1,1.0
studentt_nu2,2,1,edivisive,38,1,1.0
studentt_nu2,2,1,ecf_cos,39,1,1.0
studentt_nu2,2,1,midast_ks,39,1,0.0
studentt_nu2,2,1,midast_cvm,39,1,1.0
studentt_nu2,2,1,edivisive,39,1,0.0
studentt_nu2,2,1,ecf_cos,40,1,1.0
studentt_nu2,2,1,midast_ks,40,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,40,2,0.6666666666666666
studentt_nu2,2,1,edivisive,40,1,1.0
studentt_nu2,2,1,ecf_cos,41,1,1.0
studentt_nu2,2,1,midast_ks,41,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,41,2,0.6666666666666666
studentt_nu2,2,1,edivisive,41,1,1.0
studentt_nu2,2,1,ecf_cos,42,1,1.0
studentt_nu2,2,1,midast_ks,42,3,0.5
studentt_nu2,2,1,midast_cvm,42,3,0.5
studentt_nu2,2,1,edivisive,42,1,1.0
studentt_nu2,2,1,ecf_cos,43,1,1.0
studentt_nu2,2,1,midast_ks,43,4,0.4
studentt_nu2,2,1,midast_cvm,43,2,0.6666666666666666
studentt_nu2,2,1,edivisive,43,1,1.0
studentt_nu2,2,1,ecf_cos,44,1,1.0
studentt_nu2,2,1,midast_ks,44,2,0.0
studentt_nu2,2,1,midast_cvm,44,2,0.6666666666666666
studentt_nu2,2,1,edivisive,44,1,1.0
studentt_nu2,2,1,ecf_cos,45,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,45,1,1.0
studentt_nu2,2,1,midast_cvm,45,1,1.0
studentt_nu2,2,1,edivisive,45,1,1.0
studentt_nu2,2,1,ecf_cos,46,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,46,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,46,2,0.6666666666666666
studentt_nu2,2,1,edivisive,46,1,1.0
studentt_nu2,2,1,ecf_cos,47,1,1.0
studentt_nu2,2,1,midast_ks,47,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,47,1,1.0
studentt_nu2,2,1,edivisive,47,1,1.0
studentt_nu2,2,1,ecf_cos,48,1,1.0
studentt_nu2,2,1,midast_ks,48,3,0.5
studentt_nu2,2,1,midast_cvm,48,2,0.6666666666666666
studentt_nu2,2,1,edivisive,48,1,1.0
studentt_nu2,2,1,ecf_cos,49,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,49,1,1.0
studentt_nu2,2,1,midast_cvm,49,4,0.4
studentt_nu2,2,1,edivisive,49,1,1.0
studentt_nu2,2,1,ecf_cos,50,1,1.0
studentt_nu2,2,1,midast_ks,50,4,0.4
studentt_nu2,2,1,midast_cvm,50,2,0.6666666666666666
studentt_nu2,2,1,edivisive,50,1,1.0
studentt_nu2,2,1,ecf_cos,51,1,1.0
studentt_nu2,2,1,midast_ks,51,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,51,2,0.6666666666666666
studentt_nu2,2,1,edivisive,51,1,1.0
studentt_nu2,2,1,ecf_cos,52,1,1.0
studentt_nu2,2,1,midast_ks,52,1,1.0
studentt_nu2,2,1,midast_cvm,52,2,0.6666666666666666
studentt_nu2,2,1,edivisive,52,1,1.0
studentt_nu2,2,1,ecf_cos,53,1,1.0
studentt_nu2,2,1,midast_ks,53,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,53,2,0.6666666666666666
studentt_nu2,2,1,edivisive,53,1,1.0
studentt_nu2,2,1,ecf_cos,54,1,1.0
studentt_nu2,2,1,midast_ks,54,1,1.0
studentt_nu2,2,1,midast_cvm,54,2,0.6666666666666666
studentt_nu2,2,1,edivisive,54,1,1.0
studentt_nu2,2,1,ecf_cos,55,1,1.0
studentt_nu2,2,1,midast_ks,55,1,1.0
studentt_nu2,2,1,midast_cvm,55,1,1.0
studentt_nu2,2,1,edivisive,55,1,1.0
studentt_nu2,2,1,ecf_cos,56,1,1.0
studentt_nu2,2,1,midast_ks,56,1,0.0
studentt_nu2,2,1,midast_cvm,56,1,1.0
studentt_nu2,2,1,edivisive,56,1,1.0
studentt_nu2,2,1,ecf_cos,57,1,1.0
studentt_nu2,2,1,midast_ks,57,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,57,1,1.0
studentt_nu2,2,1,edivisive,57,1,1.0
studentt_nu2,2,1,ecf_cos,58,1,1.0
studentt_nu2,2,1,midast_ks,58,2,0.0
studentt_nu2,2,1,midast_cvm,58,2,0.6666666666666666
studentt_nu2,2,1,edivisive,58,1,1.0
studentt_nu2,2,1,ecf_cos,59,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,59,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,59,1,1.0
studentt_nu2,2,1,edivisive,59,1,1.0
studentt_nu2,2,1,ecf_cos,60,1,1.0
studentt_nu2,2,1,midast_ks,60,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,60,2,0.6666666666666666
studentt_nu2,2,1,edivisive,60,4,0.4
studentt_nu2,2,1,ecf_cos,61,1,1.0
studentt_nu2,2,1,midast_ks,61,1,1.0
studentt_nu2,2,1,midast_cvm,61,1,1.0
studentt_nu2,2,1,edivisive,61,1,1.0
studentt_nu2,2,1,ecf_cos,62,1,1.0
studentt_nu2,2,1,midast_ks,62,1,1.0
studentt_nu2,2,1,midast_cvm,62,1,1.0
studentt_nu2,2,1,edivisive,62,1,1.0
studentt_nu2,2,1,ecf_cos,63,1,1.0
studentt_nu2,2,1,midast_ks,63,1,1.0
studentt_nu2,2,1,midast_cvm,63,1,1.0
studentt_nu2,2,1,edivisive,63,1,1.0
studentt_nu2,2,1,ecf_cos,64,1,1.0
studentt_nu2,2,1,midast_ks,64,3,0.5
studentt_nu2,2,1,midast_cvm,64,2,0.6666666666666666
studentt_nu2,2,1,edivisive,64,1,1.0
studentt_nu2,2,1,ecf_cos,65,1,1.0
studentt_nu2,2,1,midast_ks,65,3,0.5
studentt_nu2,2,1,midast_cvm,65,1,1.0
studentt_nu2,2,1,edivisive,65,1,1.0
studentt_nu2,2,1,ecf_cos,66,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,66,1,0.0
studentt_nu2,2,1,midast_cvm,66,2,0.0
studentt_nu2,2,1,edivisive,66,1,1.0
studentt_nu2,2,1,ecf_cos,67,1,1.0
studentt_nu2,2,1,midast_ks,67,1,1.0
studentt_nu2,2,1,midast_cvm,67,3,0.5
studentt_nu2,2,1,edivisive,67,1,1.0
studentt_nu2,2,1,ecf_cos,68,1,1.0
studentt_nu2,2,1,midast_ks,68,1,1.0
studentt_nu2,2,1,midast_cvm,68,2,0.6666666666666666
studentt_nu2,2,1,edivisive,68,1,1.0
studentt_nu2,2,1,ecf_cos,69,1,1.0
studentt_nu2,2,1,midast_ks,69,1,1.0
studentt_nu2,2,1,midast_cvm,69,2,0.6666666666666666
studentt_nu2,2,1,edivisive,69,1,1.0
studentt_nu2,2,1,ecf_cos,70,1,1.0
studentt_nu2,2,1,midast_ks,70,3,0.5
studentt_nu2,2,1,midast_cvm,70,1,1.0
studentt_nu2,2,1,edivisive,70,2,0.6666666666666666
studentt_nu2,2,1,ecf_cos,71,1,1.0
studentt_nu2,2,1,midast_ks,71,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,71,4,0.4
studentt_nu2,2,1,edivisive,71,1,1.0
studentt_nu2,2,1,ecf_cos,72,1,1.0
studentt_nu2,2,1,midast_ks,72,1,1.0
studentt_nu2,2,1,midast_cvm,72,1,0.0
studentt_nu2,2,1,edivisive,72,1,1.0
studentt_nu2,2,1,ecf_cos,73,1,1.0
studentt_nu2,2,1,midast_ks,73,3,0.5
studentt_nu2,2,1,midast_cvm,73,5,0.33333333333333337
studentt_nu2,2,1,edivisive,73,1,1.0
studentt_nu2,2,1,ecf_cos,74,1,1.0
studentt_nu2,2,1,midast_ks,74,1,1.0
studentt_nu2,2,1,midast_cvm,74,1,1.0
studentt_nu2,2,1,edivisive,74,1,1.0
studentt_nu2,2,1,ecf_cos,75,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,75,3,0.5
studentt_nu2,2,1,midast_cvm,75,3,0.5
studentt_nu2,2,1,edivisive,75,1,1.0
studentt_nu2,2,1,ecf_cos,76,1,1.0
studentt_nu2,2,1,midast_ks,76,3,0.5
studentt_nu2,2,1,midast_cvm,76,2,0.0
studentt_nu2,2,1,edivisive,76,1,1.0
studentt_nu2,2,1,ecf_cos,77,1,1.0
studentt_nu2,2,1,midast_ks,77,3,0.5
studentt_nu2,2,1,midast_cvm,77,1,1.0
studentt_nu2,2,1,edivisive,77,1,1.0
studentt_nu2,2,1,ecf_cos,78,1,1.0
studentt_nu2,2,1,midast_ks,78,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,78,2,0.6666666666666666
studentt_nu2,2,1,edivisive,78,2,0.6666666666666666
studentt_nu2,2,1,ecf_cos,79,1,1.0
studentt_nu2,2,1,midast_ks,79,1,1.0
studentt_nu2,2,1,midast_cvm,79,1,1.0
studentt_nu2,2,1,edivisive,79,1,1.0
studentt_nu2,2,1,ecf_cos,80,2,0.6666666666666666
studentt_nu2,2,1,midast_ks,80,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,80,2,0.6666666666666666
studentt_nu2,2,1,edivisive,80,1,1.0
studentt_nu2,2,1,ecf_cos,81,1,1.0
studentt_nu2,2,1,midast_ks,81,1,1.0
studentt_nu2,2,1,midast_cvm,81,1,1.0
studentt_nu2,2,1,edivisive,81,1,1.0
studentt_nu2,2,1,ecf_cos,82,1,1.0
studentt_nu2,2,1,midast_ks,82,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,82,2,0.6666666666666666
studentt_nu2,2,1,edivisive,82,1,1.0
studentt_nu2,2,1,ecf_cos,83,1,1.0
studentt_nu2,2,1,midast_ks,83,3,0.0
studentt_nu2,2,1,midast_cvm,83,3,0.5
studentt_nu2,2,1,edivisive,83,1,1.0
studentt_nu2,2,1,ecf_cos,84,1,1.0
studentt_nu2,2,1,midast_ks,84,1,1.0
studentt_nu2,2,1,midast_cvm,84,3,0.5
studentt_nu2,2,1,edivisive,84,1,1.0
studentt_nu2,2,1,ecf_cos,85,1,1.0
studentt_nu2,2,1,midast_ks,85,2,0.6666666666666666
studentt_nu2,2,1,midast_cvm,85,2,0.6666666666666666
studentt_nu2,2,1,edivisive,85,1,1.0
studentt_nu2,2,1,ecf_cos,86,1,1.0
studentt_nu2,2,1,midast_ks,86,2,0.0
studentt_nu2,2,1,midast_cvm,86,1,1.0
studentt_nu2,2,1,edivisive,86,1,1.0
studentt_nu2,2,1,ecf_cos,87,1,1.0
studentt_nu2,2,1,midast_ks,87,1,1.0
